Block	geneID1	chr1	start_pos1	end_pos1	geneID2	chr2	start_pos2	end_pos2	ka_NG86	ks_NG86	ka_YN00	ks_YN00
1	Zo_SA_chr01A_508	chr01A	10560806	10571473	Zo_SB_chr01B_566	chr01B	9882285	9892519	0.0056	0.0186	0.0055	0.0193
1	Zo_SA_chr01A_509	chr01A	10572553	10577762	Zo_SB_chr01B_567	chr01B	9893544	9901426	0.0115	0.0128	0.0118	0.0119
1	Zo_SA_chr01A_510	chr01A	10632263	10634559	Zo_SB_chr01B_568	chr01B	9955501	9957804	0.0048	0.0253	0.0048	0.0253
1	Zo_SA_chr01A_511	chr01A	10639021	10652485	Zo_SB_chr01B_569	chr01B	9961046	9974447	0.0127	0.0305	0.0132	0.0275
1	Zo_SA_chr01A_512	chr01A	10674634	10681362	Zo_SB_chr01B_570	chr01B	9995234	9999169	0.0175	0.0414	0.0168	0.0478
1	Zo_SA_chr01A_513	chr01A	10688723	10693956	Zo_SB_chr01B_571	chr01B	10009254	10016543	0.0125	0.0404	0.0128	0.0385
1	Zo_SA_chr01A_514	chr01A	10700421	10710082	Zo_SB_chr01B_572	chr01B	10022683	10031743	0.0169	0.0444	0.0174	0.0414
1	Zo_SA_chr01A_515	chr01A	10708104	10717368	Zo_SB_chr01B_573	chr01B	10029891	10032118	0.0956	0.14	0.0948	0.1453
1	Zo_SA_chr01A_516	chr01A	10717978	10719420	Zo_SB_chr01B_574	chr01B	10053679	10055061	0.0019	0.0172	0.0018	0.0234
1	Zo_SA_chr01A_517	chr01A	10723159	10729244	Zo_SB_chr01B_575	chr01B	10059347	10065454	0.0074	0.0172	0.0073	0.0179
1	Zo_SA_chr01A_518	chr01A	10725691	10730133	Zo_SB_chr01B_576	chr01B	10066142	10067731	0.0354	0.1399	0.0323	0.2208
1	Zo_SA_chr01A_519	chr01A	10759110	10759877	Zo_SB_chr01B_577	chr01B	10098131	10098898	0.0035	0.0208	0.0032	0.0287
1	Zo_SA_chr01A_520	chr01A	10856689	10857456	Zo_SB_chr01B_578	chr01B	10176266	10177033	0.0124	0.0586	0.0116	0.0756
1	Zo_SA_chr01A_523	chr01A	10938072	10940977	Zo_SB_chr01B_580	chr01B	10197789	10198622	0.0081	0.0338	0.008	0.0357
1	Zo_SA_chr01A_524	chr01A	10953073	10957994	Zo_SB_chr01B_581	chr01B	10221526	10226552	0.0037	0.0163	0.004	0.013
1	Zo_SA_chr01A_525	chr01A	10959185	10968027	Zo_SB_chr01B_582	chr01B	10227671	10236484	0.0092	0.031	0.0104	0.0224
1	Zo_SA_chr01A_526	chr01A	10981880	10983706	Zo_SB_chr01B_583	chr01B	10244174	10246056	0.0541	0.0878	0.0531	0.093
1	Zo_SA_chr01A_527	chr01A	11014947	11022013	Zo_SB_chr01B_584	chr01B	10262751	10267511	0.0122	0.016	0.013	0.0135
1	Zo_SA_chr01A_530	chr01A	11034944	11047518	Zo_SB_chr01B_586	chr01B	10287632	10298695	0.0281	0.0431	0.0284	0.0415
1	Zo_SA_chr01A_531	chr01A	11045975	11047089	Zo_SB_chr01B_587	chr01B	10297171	10298285	0.0092	0.011	0.0092	0.0109
1	Zo_SA_chr01A_532	chr01A	11049963	11053566	Zo_SB_chr01B_588	chr01B	10300124	10303849	0.0061	0.0217	0.0063	0.0197
1	Zo_SA_chr01A_533	chr01A	11053664	11062414	Zo_SB_chr01B_589	chr01B	10303950	10312622	0.0	0.0211	-0.0	0.0177
1	Zo_SA_chr01A_534	chr01A	11062923	11065934	Zo_SB_chr01B_590	chr01B	10313114	10316120	0.0	0.0082	-0.0	0.006
1	Zo_SA_chr01A_536	chr01A	11074776	11090028	Zo_SB_chr01B_591	chr01B	10324978	10327482	0.0068	0.012	0.0069	0.0117
1	Zo_SA_chr01A_537	chr01A	11093523	11105566	Zo_SB_chr01B_592	chr01B	10363827	10375990	0.0099	0.0115	0.0096	0.0127
1	Zo_SA_chr01A_538	chr01A	11115587	11117714	Zo_SB_chr01B_593	chr01B	10379275	10381260	0.0424	0.0706	0.0411	0.0801
1	Zo_SA_chr01A_539	chr01A	11134244	11136969	Zo_SB_chr01B_594	chr01B	10395027	10396828	0.4575	0.9539	0.4548	1.1308
1	Zo_SA_chr01A_540	chr01A	11156625	11160098	Zo_SB_chr01B_596	chr01B	10434720	10438531	0.0294	0.0658	0.0322	0.0512
1	Zo_SA_chr01A_541	chr01A	11161533	11164228	Zo_SB_chr01B_597	chr01B	10439497	10441882	0.0069	0.0201	0.0063	0.0287
1	Zo_SA_chr01A_542	chr01A	11172281	11175309	Zo_SB_chr01B_598	chr01B	10456033	10458437	0.0079	0.0341	0.007	0.0559
1	Zo_SA_chr01A_547	chr01A	11230908	11231549	Zo_SB_chr01B_599	chr01B	10468485	10469147	0.0066	0.0	0.0075	-0.0
1	Zo_SA_chr01A_548	chr01A	11231903	11242640	Zo_SB_chr01B_600	chr01B	10469721	10480294	0.0295	0.059	0.0299	0.0569
1	Zo_SA_chr01A_549	chr01A	11246856	11255569	Zo_SB_chr01B_601	chr01B	10485508	10494431	0.0239	0.0195	0.0236	0.0204
1	Zo_SA_chr01A_550	chr01A	11278087	11283532	Zo_SB_chr01B_602	chr01B	10497273	10521264	0.5183	0.624	0.5024	0.7723
1	Zo_SA_chr01A_551	chr01A	11283633	11285030	Zo_SB_chr01B_603	chr01B	10521365	10532164	0.0192	0.0815	0.0187	0.0899
1	Zo_SA_chr01A_552	chr01A	11354534	11355601	Zo_SB_chr01B_604	chr01B	10609052	10610146	0.0	0.009	-0.0	0.0066
1	Zo_SA_chr01A_553	chr01A	11355754	11358428	Zo_SB_chr01B_605	chr01B	10610295	10612968	0.0052	0.0136	0.0051	0.0146
1	Zo_SA_chr01A_554	chr01A	11458404	11463438	Zo_SB_chr01B_607	chr01B	10634553	10639595	0.0	0.0125	-0.0	0.0101
1	Zo_SA_chr01A_555	chr01A	11465444	11481771	Zo_SB_chr01B_608	chr01B	10640798	10655952	0.0377	0.0595	0.036	0.073
1	Zo_SA_chr01A_556	chr01A	11517472	11518296	Zo_SB_chr01B_609	chr01B	10691578	10692402	0.0149	0.0191	0.0138	0.0251
1	Zo_SA_chr01A_557	chr01A	11535454	11549954	Zo_SB_chr01B_610	chr01B	10705308	10712773	0.0028	0.0104	0.0031	0.0073
1	Zo_SA_chr01A_558	chr01A	11551963	11554603	Zo_SB_chr01B_611	chr01B	10714601	10717224	0.0141	0.0497	0.0149	0.0429
1	Zo_SA_chr01A_559	chr01A	11561034	11567761	Zo_SB_chr01B_612	chr01B	10763363	10770206	0.0017	0.0217	0.0017	0.0209
1	Zo_SA_chr01A_560	chr01A	11568672	11574692	Zo_SB_chr01B_613	chr01B	10771122	10777176	0.0041	0.0253	0.0041	0.0248
1	Zo_SA_chr01A_561	chr01A	11576454	11578225	Zo_SB_chr01B_614	chr01B	10778941	10780679	0.0227	0.0247	0.0212	0.0317
1	Zo_SA_chr01A_562	chr01A	11582852	11592246	Zo_SB_chr01B_615	chr01B	10783394	10793500	0.1109	0.1068	0.1099	0.1118
1	Zo_SA_chr01A_564	chr01A	11630354	11632168	Zo_SB_chr01B_616	chr01B	10902994	10904807	0.0056	0.0308	0.0057	0.0291
1	Zo_SA_chr01A_565	chr01A	11638589	11640157	Zo_SB_chr01B_617	chr01B	10908545	10910113	0.0068	0.0265	0.0076	0.0203
1	Zo_SA_chr01A_566	chr01A	11655193	11659451	Zo_SB_chr01B_618	chr01B	10914237	10918494	0.0101	0.0182	0.0103	0.0171
1	Zo_SA_chr01A_567	chr01A	11669853	11671736	Zo_SB_chr01B_619	chr01B	10921636	10930532	0.0043	0.0237	0.0047	0.0191
1	Zo_SA_chr01A_570	chr01A	11772041	11782854	Zo_SB_chr01B_620	chr01B	11004570	11024579	0.0255	0.0493	0.0249	0.0544
1	Zo_SA_chr01A_571	chr01A	11785200	11805565	Zo_SB_chr01B_621	chr01B	11025120	11045656	0.002	0.0082	0.002	0.008
1	Zo_SA_chr01A_572	chr01A	11807843	11811769	Zo_SB_chr01B_622	chr01B	11047341	11050845	0.5858	0.7783	0.5763	1.1326
1	Zo_SA_chr01A_573	chr01A	11893030	11894436	Zo_SB_chr01B_623	chr01B	11171667	11173073	0.0021	0.0062	0.002	0.0083
1	Zo_SA_chr01A_574	chr01A	11899377	11899679	Zo_SB_chr01B_626	chr01B	11196370	11196915	0.1087	0.191	0.1131	0.1743
1	Zo_SA_chr01A_576	chr01A	11949250	11953026	Zo_SB_chr01B_627	chr01B	11226873	11230652	0.0074	0.0116	0.0082	0.0088
1	Zo_SA_chr01A_577	chr01A	11983079	11988864	Zo_SB_chr01B_628	chr01B	11264317	11270074	0.0127	0.0268	0.0137	0.0217
1	Zo_SA_chr01A_578	chr01A	12108268	12111305	Zo_SB_chr01B_629	chr01B	11388412	11391306	0.0013	0.0177	0.0014	0.0143
1	Zo_SA_chr01A_579	chr01A	12136420	12141690	Zo_SB_chr01B_630	chr01B	11500633	11507086	0.0013	0.0091	0.0013	0.0101
1	Zo_SA_chr01A_580	chr01A	12149575	12152910	Zo_SB_chr01B_631	chr01B	11514125	11517458	0.0	0.0262	-0.0	0.0201
1	Zo_SA_chr01A_581	chr01A	12153395	12159474	Zo_SB_chr01B_632	chr01B	11530119	11534606	0.0038	0.0205	0.004	0.0176
1	Zo_SA_chr01A_582	chr01A	12159731	12162316	Zo_SB_chr01B_633	chr01B	11536633	11539221	0.0015	0.0347	0.0014	0.0479
1	Zo_SA_chr01A_583	chr01A	12162574	12166736	Zo_SB_chr01B_634	chr01B	11539445	11543681	0.0659	0.0836	0.071	0.0685
1	Zo_SA_chr01A_584	chr01A	12168329	12169270	Zo_SB_chr01B_635	chr01B	11545276	11546217	0.0072	0.0084	0.0065	0.0125
1	Zo_SA_chr01A_586	chr01A	12234646	12260374	Zo_SB_chr01B_636	chr01B	11584006	11584443	0.0483	0.1204	0.0442	0.1769
1	Zo_SA_chr01A_587	chr01A	12326263	12351946	Zo_SB_chr01B_637	chr01B	11613869	11639232	0.0184	0.0292	0.0178	0.0331
1	Zo_SA_chr01A_588	chr01A	12388386	12389130	Zo_SB_chr01B_638	chr01B	11659710	11660471	0.0	0.0245	-0.0	0.0237
1	Zo_SA_chr01A_589	chr01A	12390988	12391470	Zo_SB_chr01B_639	chr01B	11662369	11662851	0.0116	0.0388	0.0114	0.0404
1	Zo_SA_chr01A_590	chr01A	12423642	12427412	Zo_SB_chr01B_640	chr01B	11699927	11702469	0.0066	0.0432	0.0063	0.0487
1	Zo_SA_chr01A_592	chr01A	12532113	12533192	Zo_SB_chr01B_641	chr01B	11766842	11767915	0.0139	0.0226	0.0135	0.0247
1	Zo_SA_chr01A_593	chr01A	12552691	12559780	Zo_SB_chr01B_642	chr01B	11771144	11779469	0.004	0.0133	0.0042	0.0116
1	Zo_SA_chr01A_594	chr01A	12694442	12695890	Zo_SB_chr01B_643	chr01B	11811238	11812686	0.0113	0.0159	0.0114	0.0159
1	Zo_SA_chr01A_595	chr01A	12779743	12781508	Zo_SB_chr01B_644	chr01B	11889146	11890911	0.0023	0.0277	0.0021	0.0398
1	Zo_SA_chr01A_596	chr01A	12808514	12810296	Zo_SB_chr01B_645	chr01B	11930032	11931818	0.0055	0.0226	0.0049	0.0346
1	Zo_SA_chr01A_597	chr01A	12810707	12815274	Zo_SB_chr01B_646	chr01B	11932232	11936791	0.0107	0.0328	0.0118	0.0257
1	Zo_SA_chr01A_598	chr01A	12907780	12925414	Zo_SB_chr01B_648	chr01B	11955581	11972380	0.0177	0.0252	0.0175	0.0265
1	Zo_SA_chr01A_599	chr01A	12925990	12926451	Zo_SB_chr01B_649	chr01B	11975007	11978106	0.0377	0.1031	0.034	0.1542
1	Zo_SA_chr01A_600	chr01A	12933187	12935553	Zo_SB_chr01B_650	chr01B	11979761	11980601	0.1725	0.1595	0.1586	0.231
1	Zo_SA_chr01A_601	chr01A	12970213	12971026	Zo_SB_chr01B_651	chr01B	12011684	12012497	0.0151	0.0	0.0151	-0.0
1	Zo_SA_chr01A_602	chr01A	12972361	12977920	Zo_SB_chr01B_652	chr01B	12013832	12019390	0.003	0.0121	0.0032	0.0107
1	Zo_SA_chr01A_603	chr01A	12978481	12984893	Zo_SB_chr01B_653	chr01B	12019922	12026134	0.04	0.0394	0.0402	0.039
1	Zo_SA_chr01A_604	chr01A	12992463	12997206	Zo_SB_chr01B_654	chr01B	12027146	12036963	0.0066	0.0199	0.0068	0.0186
1	Zo_SA_chr01A_605	chr01A	12997859	13010306	Zo_SB_chr01B_655	chr01B	12037859	12050316	0.0008	0.021	0.0008	0.0248
1	Zo_SA_chr01A_606	chr01A	13124301	13125140	Zo_SB_chr01B_656	chr01B	12181817	12182638	0.005	0.0419	0.0047	0.0526
1	Zo_SA_chr01A_607	chr01A	13183518	13190926	Zo_SB_chr01B_657	chr01B	12201710	12209090	0.0052	0.0215	0.0053	0.0205
1	Zo_SA_chr01A_610	chr01A	13206325	13209167	Zo_SB_chr01B_659	chr01B	12229180	12232015	0.0141	0.0231	0.0136	0.0259
1	Zo_SA_chr01A_611	chr01A	13210513	13216338	Zo_SB_chr01B_660	chr01B	12233533	12237041	0.0135	0.0244	0.0142	0.0213
1	Zo_SA_chr01A_613	chr01A	13222264	13234872	Zo_SB_chr01B_661	chr01B	12238322	12245245	0.1132	0.1474	0.1164	0.1367
1	Zo_SA_chr01A_614	chr01A	13241532	13242561	Zo_SB_chr01B_662	chr01B	12251985	12253196	0.0055	0.0237	0.0051	0.0321
1	Zo_SA_chr01A_615	chr01A	13249466	13255849	Zo_SB_chr01B_663	chr01B	12258831	12265906	0.0191	0.0346	0.0195	0.0329
1	Zo_SA_chr01A_616	chr01A	13256107	13262579	Zo_SB_chr01B_664	chr01B	12266074	12272508	0.0	0.0065	-0.0	0.0058
1	Zo_SA_chr01A_617	chr01A	13271616	13287022	Zo_SB_chr01B_666	chr01B	12312923	12324194	0.0585	0.1011	0.0562	0.1208
1	Zo_SA_chr01A_618	chr01A	13299894	13304699	Zo_SB_chr01B_667	chr01B	12332969	12338966	0.0227	0.0458	0.0234	0.0422
1	Zo_SA_chr01A_619	chr01A	13336154	13339620	Zo_SB_chr01B_668	chr01B	12374660	12378118	0.018	0.0	0.0184	-0.0
1	Zo_SA_chr01A_620	chr01A	13354212	13355322	Zo_SB_chr01B_669	chr01B	12382989	12384129	0.0039	0.0446	0.0037	0.0571
1	Zo_SA_chr01A_621	chr01A	13388197	13400413	Zo_SB_chr01B_670	chr01B	12407787	12414968	0.0504	0.0769	0.0482	0.0886
1	Zo_SA_chr01A_622	chr01A	13437550	13437849	Zo_SB_chr01B_671	chr01B	12490903	12495548	0.0358	0.1448	0.0351	0.1624
1	Zo_SA_chr01A_623	chr01A	13462143	13463099	Zo_SB_chr01B_672	chr01B	12537493	12538449	0.0028	0.0127	0.0026	0.0179
1	Zo_SA_chr01A_624	chr01A	13467977	13468741	Zo_SB_chr01B_673	chr01B	12543359	12544126	0.0	0.0402	-0.0	0.058
1	Zo_SA_chr01A_625	chr01A	13472454	13473431	Zo_SB_chr01B_674	chr01B	12547933	12548910	0.0043	0.0266	0.0038	0.0397
1	Zo_SA_chr01A_626	chr01A	13587043	13596370	Zo_SB_chr01B_675	chr01B	12602103	12611479	0.0724	0.0928	0.0732	0.0903
1	Zo_SA_chr01A_627	chr01A	13609269	13637310	Zo_SB_chr01B_676	chr01B	12627721	12630051	0.0041	0.0272	0.0045	0.0211
1	Zo_SA_chr01A_628	chr01A	13665458	13666045	Zo_SB_chr01B_677	chr01B	12668194	12668784	0.0304	0.0135	0.029	0.0161
1	Zo_SA_chr01A_629	chr01A	13737016	13751312	Zo_SB_chr01B_679	chr01B	12763597	12773167	0.3894	0.5592	0.3856	0.6211
1	Zo_SA_chr01A_630	chr01A	13757629	13758665	Zo_SB_chr01B_680	chr01B	12779201	12780231	0.0047	0.0263	0.0047	0.0268
1	Zo_SA_chr01A_631	chr01A	13772505	13796790	Zo_SB_chr01B_681	chr01B	12789234	12812789	0.0227	0.0357	0.0228	0.0356
1	Zo_SA_chr01A_633	chr01A	13846549	13847905	Zo_SB_chr01B_682	chr01B	12830874	12841034	0.0113	0.035	0.0114	0.0344
1	Zo_SA_chr01A_635	chr01A	13876220	13876625	Zo_SB_chr01B_685	chr01B	12912904	12913318	0.3462	0.516	0.3221	0.7625
1	Zo_SA_chr01A_636	chr01A	13890518	13892549	Zo_SB_chr01B_686	chr01B	12919087	12921120	0.0109	0.0185	0.0106	0.0205
1	Zo_SA_chr01A_640	chr01A	14498384	14500704	Zo_SB_chr01B_688	chr01B	12999036	13003019	0.0761	0.1139	0.0777	0.1071
1	Zo_SA_chr01A_642	chr01A	14524261	14525964	Zo_SB_chr01B_690	chr01B	13025092	13026798	0.0063	0.0124	0.0067	0.0103
1	Zo_SA_chr01A_643	chr01A	14606857	14608706	Zo_SB_chr01B_691	chr01B	13088110	13089708	0.0119	0.0578	0.0124	0.0512
1	Zo_SA_chr01A_645	chr01A	15089610	15091449	Zo_SB_chr01B_693	chr01B	13346698	13348618	0.0063	0.0125	0.0067	0.0103
1	Zo_SA_chr01A_648	chr01A	15258341	15261329	Zo_SB_chr01B_698	chr01B	13598765	13601438	0.0083	0.0266	0.0082	0.0278
1	Zo_SA_chr01A_649	chr01A	15310349	15312860	Zo_SB_chr01B_699	chr01B	13649859	13652376	0.0063	0.0083	0.0068	0.0069
1	Zo_SA_chr01A_650	chr01A	15341750	15342838	Zo_SB_chr01B_700	chr01B	13681804	13682893	0.012	0.0	0.013	-0.0
1	Zo_SA_chr01A_651	chr01A	15358729	15359388	Zo_SB_chr01B_701	chr01B	13691695	13692354	0.033	0.0921	0.0335	0.0894
1	Zo_SA_chr01A_652	chr01A	15516620	15518823	Zo_SB_chr01B_702	chr01B	13779780	13790518	0.0562	0.0693	0.051	0.1033
1	Zo_SA_chr01A_653	chr01A	15567642	15594690	Zo_SB_chr01B_704	chr01B	13826652	13850044	0.005	0.0245	0.005	0.0243
1	Zo_SA_chr01A_654	chr01A	15637129	15643021	Zo_SB_chr01B_706	chr01B	13879102	13885045	0.0142	0.0257	0.0149	0.0226
1	Zo_SA_chr01A_656	chr01A	15763456	15764159	Zo_SB_chr01B_708	chr01B	13960015	13962056	0.2201	0.3381	0.2133	0.3914
1	Zo_SA_chr01A_657	chr01A	15798806	15801004	Zo_SB_chr01B_709	chr01B	13997608	14000252	0.1562	0.2844	0.1554	0.2953
1	Zo_SA_chr01A_659	chr01A	15813143	15816038	Zo_SB_chr01B_710	chr01B	14023313	14025478	0.0036	0.0188	0.0037	0.0166
1	Zo_SA_chr01A_660	chr01A	15819111	15834749	Zo_SB_chr01B_711	chr01B	14027401	14035167	0.0256	0.0214	0.0256	0.0215
1	Zo_SA_chr01A_661	chr01A	15853810	15866697	Zo_SB_chr01B_712	chr01B	14055996	14074910	0.0805	0.1356	0.0786	0.1517
1	Zo_SA_chr01A_662	chr01A	15867899	15877641	Zo_SB_chr01B_713	chr01B	14075990	14085697	0.0	0.0213	-0.0	0.0199
1	Zo_SA_chr01A_664	chr01A	15954664	15955983	Zo_SB_chr01B_714	chr01B	14142202	14144150	0.0031	0.0209	0.0028	0.0278
1	Zo_SA_chr01A_666	chr01A	16014990	16019000	Zo_SB_chr01B_715	chr01B	14158341	14162364	0.0031	0.0099	0.0032	0.0093
1	Zo_SA_chr01A_668	chr01A	16095715	16096122	Zo_SB_chr01B_716	chr01B	14230579	14230986	0.0238	0.0688	0.0226	0.0827
1	Zo_SA_chr01A_673	chr01A	16315033	16317334	Zo_SB_chr01B_721	chr01B	14372287	14383264	0.0141	0.044	0.0136	0.0508
1	Zo_SA_chr01A_676	chr01A	16351588	16353050	Zo_SB_chr01B_723	chr01B	14403175	14404637	0.0068	0.023	0.007	0.0213
1	Zo_SA_chr01A_677	chr01A	16364764	16371688	Zo_SB_chr01B_724	chr01B	14455387	14461664	0.059	0.0885	0.0608	0.0806
1	Zo_SA_chr01A_678	chr01A	16371880	16373061	Zo_SB_chr01B_725	chr01B	14462355	14463723	0.006	0.0256	0.006	0.0257
1	Zo_SA_chr01A_679	chr01A	16377227	16378144	Zo_SB_chr01B_726	chr01B	14465338	14467439	0.0288	0.0258	0.0287	0.0262
1	Zo_SA_chr01A_680	chr01A	16418830	16422193	Zo_SB_chr01B_727	chr01B	14523544	14526910	0.0088	0.0175	0.0097	0.0133
1	Zo_SA_chr01A_683	chr01A	16887218	16888534	Zo_SB_chr01B_729	chr01B	14825205	14826477	0.0042	0.0327	0.0043	0.0316
1	Zo_SA_chr01A_686	chr01A	17030797	17041186	Zo_SB_chr01B_731	chr01B	14869150	14882303	0.0065	0.0274	0.0071	0.0215
1	Zo_SA_chr01A_687	chr01A	17031004	17033436	Zo_SB_chr01B_732	chr01B	14869430	14871862	0.0088	0.0254	0.009	0.0236
1	Zo_SA_chr01A_690	chr01A	17108304	17108975	Zo_SB_chr01B_733	chr01B	14910657	14911328	0.0204	0.0235	0.021	0.0221
1	Zo_SA_chr01A_691	chr01A	17166637	17177139	Zo_SB_chr01B_735	chr01B	14971394	14973090	0.0803	0.148	0.08	0.1521
1	Zo_SA_chr01A_692	chr01A	17291934	17293986	Zo_SB_chr01B_736	chr01B	15019047	15019367	0.0236	0.0575	0.0228	0.0655
1	Zo_SA_chr01A_693	chr01A	17313502	17316723	Zo_SB_chr01B_737	chr01B	15055760	15058991	0.0504	0.0755	0.0492	0.0829
1	Zo_SA_chr01A_694	chr01A	17313502	17315254	Zo_SB_chr01B_738	chr01B	15055760	15057813	0.0141	0.0143	0.0155	0.0117
1	Zo_SA_chr01A_695	chr01A	17340635	17341529	Zo_SB_chr01B_739	chr01B	15113313	15114301	0.0	0.0396	-0.0	0.0481
1	Zo_SA_chr01A_696	chr01A	17341037	17343118	Zo_SB_chr01B_740	chr01B	15114937	15115914	0.002	0.0178	0.0019	0.0197
1	Zo_SA_chr01A_697	chr01A	17375018	17376064	Zo_SB_chr01B_741	chr01B	15154306	15155347	0.0087	0.0	0.0081	-0.0
1	Zo_SA_chr01A_698	chr01A	17911337	17915264	Zo_SB_chr01B_742	chr01B	15305312	15309257	0.0036	0.0109	0.0036	0.0104
1	Zo_SA_chr01A_699	chr01A	17916267	17922502	Zo_SB_chr01B_743	chr01B	15310310	15316537	0.0021	0.0322	0.0023	0.0267
1	Zo_SA_chr01A_700	chr01A	17923297	17926199	Zo_SB_chr01B_745	chr01B	15413790	15416855	0.0277	0.0288	0.0277	0.0292
1	Zo_SA_chr01A_702	chr01A	17991248	17994071	Zo_SB_chr01B_747	chr01B	15476569	15476974	0.0348	0.0614	0.0331	0.0737
1	Zo_SA_chr01A_704	chr01A	18189325	18189795	Zo_SB_chr01B_748	chr01B	15611969	15612439	0.0177	0.0495	0.0169	0.0578
1	Zo_SA_chr01A_705	chr01A	18190011	18200020	Zo_SB_chr01B_750	chr01B	15618494	15622671	0.0	0.0296	-0.0	0.0295
1	Zo_SA_chr01A_706	chr01A	18200473	18205581	Zo_SB_chr01B_751	chr01B	15623329	15627907	0.0026	0.0063	0.0028	0.0052
1	Zo_SA_chr01A_707	chr01A	18248227	18263623	Zo_SB_chr01B_752	chr01B	15643169	15650073	0.0072	0.0259	0.0073	0.0242
1	Zo_SA_chr01A_708	chr01A	18265971	18285885	Zo_SB_chr01B_753	chr01B	15660606	15679200	0.0038	0.0097	0.0041	0.008
1	Zo_SA_chr01A_709	chr01A	18288540	18290350	Zo_SB_chr01B_754	chr01B	15682024	15683828	0.0017	0.0158	0.0015	0.0253
1	Zo_SA_chr01A_710	chr01A	18345715	18346902	Zo_SB_chr01B_756	chr01B	15725677	15726876	0.0022	0.0278	0.0022	0.0301
1	Zo_SA_chr01A_711	chr01A	18376576	18376974	Zo_SB_chr01B_757	chr01B	15751655	15752044	0.017	0.0459	0.0179	0.0399
1	Zo_SA_chr01A_712	chr01A	18450521	18487891	Zo_SB_chr01B_758	chr01B	15780341	15791882	0.0285	0.0672	0.0303	0.056
1	Zo_SA_chr01A_714	chr01A	18609848	18611901	Zo_SB_chr01B_759	chr01B	15836310	15841249	0.0199	0.0411	0.0205	0.0374
1	Zo_SA_chr01A_717	chr01A	18707759	18709228	Zo_SB_chr01B_760	chr01B	15909521	15910990	0.0056	0.0103	0.0055	0.0111
1	Zo_SA_chr01A_718	chr01A	18796099	18797490	Zo_SB_chr01B_761	chr01B	15983221	15984612	0.0039	0.0055	0.0039	0.0055
1	Zo_SA_chr01A_721	chr01A	19129744	19144170	Zo_SB_chr01B_762	chr01B	16222196	16252506	0.0097	0.0178	0.0099	0.0164
1	Zo_SA_chr01A_722	chr01A	19315860	19316502	Zo_SB_chr01B_763	chr01B	16310082	16310718	0.0025	0.0083	0.0024	0.0092
1	Zo_SA_chr01A_723	chr01A	19401796	19408737	Zo_SB_chr01B_764	chr01B	16429016	16434760	0.2353	0.3225	0.2319	0.3521
1	Zo_SA_chr01A_724	chr01A	19407086	19415598	Zo_SB_chr01B_765	chr01B	16433116	16441532	0.0033	0.005	0.0034	0.0045
1	Zo_SA_chr01A_725	chr01A	19416838	19418035	Zo_SB_chr01B_766	chr01B	16441579	16445904	0.1796	0.2196	0.1719	0.2562
1	Zo_SA_chr01A_726	chr01A	19495132	19497419	Zo_SB_chr01B_767	chr01B	16477062	16479361	0.0034	0.0116	0.0033	0.0135
1	Zo_SA_chr01A_728	chr01A	19511466	19513328	Zo_SB_chr01B_770	chr01B	16613294	16615157	0.0045	0.0188	0.0042	0.0244
1	Zo_SA_chr01A_729	chr01A	19573340	19576810	Zo_SB_chr01B_772	chr01B	16706548	16709966	0.048	0.0551	0.0478	0.0559
1	Zo_SA_chr01A_730	chr01A	19741237	19742993	Zo_SB_chr01B_774	chr01B	16802144	16803909	0.0105	0.0222	0.01	0.027
1	Zo_SA_chr01A_731	chr01A	19741239	19742902	Zo_SB_chr01B_775	chr01B	16802397	16803818	0.0499	0.1076	0.0509	0.1019
1	Zo_SA_chr01A_733	chr01A	20077376	20079082	Zo_SB_chr01B_778	chr01B	17158277	17160003	0.002	0.027	0.0019	0.0313
1	Zo_SA_chr01A_734	chr01A	20079941	20080606	Zo_SB_chr01B_779	chr01B	17160974	17161738	0.0082	0.0298	0.0074	0.0423
1	Zo_SA_chr01A_735	chr01A	20116180	20117438	Zo_SB_chr01B_780	chr01B	17222203	17225455	0.0024	0.0152	0.0025	0.0151
1	Zo_SA_chr01A_736	chr01A	20117595	20127852	Zo_SB_chr01B_781	chr01B	17225614	17242469	0.0163	0.0071	0.018	0.0056
1	Zo_SA_chr01A_739	chr01A	20138509	20144128	Zo_SB_chr01B_783	chr01B	17252043	17256497	0.272	0.3859	0.2632	0.461
1	Zo_SA_chr01A_741	chr01A	20217493	20223713	Zo_SB_chr01B_785	chr01B	17333172	17339434	0.0011	0.0144	0.0011	0.0117
1	Zo_SA_chr01A_742	chr01A	20314272	20315076	Zo_SB_chr01B_787	chr01B	17398392	17399192	0.0	0.0165	-0.0	0.0152
1	Zo_SA_chr01A_743	chr01A	20430268	20434572	Zo_SB_chr01B_788	chr01B	17480396	17482494	0.0191	0.0239	0.0185	0.0265
1	Zo_SA_chr01A_745	chr01A	20465687	20470776	Zo_SB_chr01B_790	chr01B	17572656	17577759	0.0087	0.016	0.0094	0.0128
1	Zo_SA_chr01A_746	chr01A	20491147	20495057	Zo_SB_chr01B_791	chr01B	17600017	17604425	0.0108	0.0186	0.0117	0.0149
1	Zo_SA_chr01A_747	chr01A	20578883	20579679	Zo_SB_chr01B_792	chr01B	17634419	17635268	0.0382	0.104	0.0411	0.0872
1	Zo_SA_chr01A_748	chr01A	20583609	20594469	Zo_SB_chr01B_793	chr01B	17650578	17665174	0.0544	0.0945	0.0543	0.0956
