Block	geneID1	chr1	start_pos1	end_pos1	geneID2	chr2	start_pos2	end_pos2	ka_NG86	ks_NG86	ka_YN00	ks_YN00
6	Zo_SA_chr02A_1263	chr02A	84967986	84968771	Zo_SB_chr02B_1256	chr02B	74390166	74390951	0.0034	0	0.0033	0
6	Zo_SA_chr02A_1266	chr02A	85075639	85084200	Zo_SB_chr02B_1258	chr02B	74504233	74508138	0.0341	0.0505	0.0345	0.0486
6	Zo_SA_chr02A_1268	chr02A	85146659	85149907	Zo_SB_chr02B_1262	chr02B	74578339	74580724	0.0075	0.0275	0.008	0.0232
6	Zo_SA_chr02A_1269	chr02A	85229919	85231029	Zo_SB_chr02B_1264	chr02B	74684309	74685379	0.0096	0.0222	0.009	0.0279
6	Zo_SA_chr02A_126	chr02A	2573179	2573838	Zo_SB_chr02B_120	chr02B	2344008	2344667	0	0.0181	0	0.0462
6	Zo_SA_chr02A_1273	chr02A	85288819	85289819	Zo_SB_chr02B_1266	chr02B	74796181	74797181	0.0076	0.0337	0.0071	0.0434
6	Zo_SA_chr02A_1275	chr02A	85358507	85360667	Zo_SB_chr02B_1268	chr02B	74894656	74896815	0.0101	0.0168	0.0091	0.0264
6	Zo_SA_chr02A_1276	chr02A	85361146	85369176	Zo_SB_chr02B_1269	chr02B	74897307	74904936	0	0.0074	0	0.0058
6	Zo_SA_chr02A_1277	chr02A	85386507	85387924	Zo_SB_chr02B_1270	chr02B	74915789	74917208	0.0051	0.0331	0.0046	0.0483
6	Zo_SA_chr02A_1279	chr02A	85421954	85424006	Zo_SB_chr02B_1272	chr02B	74945020	74947081	0.0113	0.0307	0.0116	0.0284
6	Zo_SA_chr02A_1280	chr02A	85424960	85426002	Zo_SB_chr02B_1273	chr02B	74948036	74949078	0.0043	0.0311	0.0045	0.0275
6	Zo_SA_chr02A_1282	chr02A	85439399	85455352	Zo_SB_chr02B_1275	chr02B	74961437	74977949	0.0211	0.0391	0.0222	0.0341
6	Zo_SA_chr02A_1283	chr02A	85506300	85510279	Zo_SB_chr02B_1276	chr02B	74999372	75003343	0	0.0172	0	0.0151
6	Zo_SA_chr02A_1284	chr02A	85510943	85513844	Zo_SB_chr02B_1277	chr02B	75003827	75005133	0.0092	0.016	0.01	0.0127
6	Zo_SA_chr02A_1285	chr02A	85514765	85519741	Zo_SB_chr02B_1278	chr02B	75007934	75012633	0.0116	0.0273	0.0123	0.023
6	Zo_SA_chr02A_1286	chr02A	85560707	85564460	Zo_SB_chr02B_1279	chr02B	75045806	75047976	0.0023	0.0687	0.0025	0.0568
6	Zo_SA_chr02A_1287	chr02A	85563711	85569258	Zo_SB_chr02B_1281	chr02B	75050673	75054249	0.0439	0.0402	0.0453	0.037
6	Zo_SA_chr02A_1288	chr02A	85618545	85635742	Zo_SB_chr02B_1283	chr02B	75179858	75185497	0.0116	0.033	0.0123	0.0281
6	Zo_SA_chr02A_1289	chr02A	85650870	85661576	Zo_SB_chr02B_1284	chr02B	75198015	75210222	0.0167	0.0499	0.018	0.0402
6	Zo_SA_chr02A_128	chr02A	2582453	2586089	Zo_SB_chr02B_122	chr02B	2353385	2357200	0.0212	0.0404	0.0202	0.0475
6	Zo_SA_chr02A_1290	chr02A	85662967	85664433	Zo_SB_chr02B_1285	chr02B	75211270	75212746	0	0.0495	0	0.0669
6	Zo_SA_chr02A_1296	chr02A	85800533	85800952	Zo_SB_chr02B_1289	chr02B	75546940	75549713	0.0223	0.053	0.0222	0.0531
6	Zo_SA_chr02A_1308	chr02A	86681530	86688757	Zo_SB_chr02B_1294	chr02B	76025634	76032867	0.0055	0.0105	0.0057	0.0095
6	Zo_SA_chr02A_130	chr02A	2603722	2607387	Zo_SB_chr02B_124	chr02B	2375662	2379339	0.0045	0.0288	0.005	0.0227
6	Zo_SA_chr02A_1310	chr02A	86719316	86724922	Zo_SB_chr02B_1295	chr02B	76083538	76092898	0.0139	0.0261	0.0143	0.0241
6	Zo_SA_chr02A_1311	chr02A	86723493	86726902	Zo_SB_chr02B_1296	chr02B	76087799	76091357	0.0103	0.0478	0.0111	0.0388
6	Zo_SA_chr02A_1313	chr02A	86729163	86748867	Zo_SB_chr02B_1297	chr02B	76093415	76113736	0.0214	0.0366	0.0229	0.03
6	Zo_SA_chr02A_1315	chr02A	86829487	86834196	Zo_SB_chr02B_1299	chr02B	76165924	76171402	0.0103	0.0331	0.0105	0.0315
6	Zo_SA_chr02A_1316	chr02A	86843081	86850692	Zo_SB_chr02B_1300	chr02B	76180358	76188395	0.0061	0.0403	0.0067	0.0325
6	Zo_SA_chr02A_1317	chr02A	86859313	86861374	Zo_SB_chr02B_1301	chr02B	76192701	76194779	0.0167	0.0284	0.0155	0.0372
6	Zo_SA_chr02A_1318	chr02A	86865191	86869961	Zo_SB_chr02B_1302	chr02B	76200155	76204894	0.0038	0.04	0.0042	0.0304
6	Zo_SA_chr02A_1320	chr02A	86882725	86883861	Zo_SB_chr02B_1303	chr02B	76208109	76209245	0.0097	0.0339	0.0084	0.0618
6	Zo_SA_chr02A_1321	chr02A	86884267	86888148	Zo_SB_chr02B_1304	chr02B	76209608	76212371	0	0.0576	0	0.0409
6	Zo_SA_chr02A_1322	chr02A	86888473	86890947	Zo_SB_chr02B_1305	chr02B	76212681	76215178	0.0373	0.0486	0.0386	0.0445
6	Zo_SA_chr02A_1325	chr02A	87010859	87017613	Zo_SB_chr02B_1307	chr02B	76295772	76302851	0.0033	0.0258	0.0035	0.0219
6	Zo_SA_chr02A_1326	chr02A	87108437	87111293	Zo_SB_chr02B_1308	chr02B	76462801	76465647	0.0014	0.018	0.0015	0.0145
6	Zo_SA_chr02A_1327	chr02A	87114887	87126832	Zo_SB_chr02B_1309	chr02B	76469205	76482451	0.0077	0.023	0.0078	0.0226
6	Zo_SA_chr02A_1329	chr02A	87162408	87164858	Zo_SB_chr02B_1310	chr02B	76497819	76500414	0.0139	0.0202	0.0137	0.0212
6	Zo_SA_chr02A_1330	chr02A	87167560	87187275	Zo_SB_chr02B_1311	chr02B	76505113	76524875	0.0023	0.0068	0.0025	0.0054
6	Zo_SA_chr02A_1331	chr02A	87215518	87217582	Zo_SB_chr02B_1312	chr02B	76541728	76545330	0.0015	0.0566	0.0017	0.0429
6	Zo_SA_chr02A_1332	chr02A	87264358	87267186	Zo_SB_chr02B_1313	chr02B	76611384	76614212	0.0088	0.0378	0.0095	0.0305
6	Zo_SA_chr02A_1333	chr02A	87347528	87347935	Zo_SB_chr02B_1315	chr02B	76760827	76761234	0.0068	0.038	0.0056	0.0919
6	Zo_SA_chr02A_1335	chr02A	87367096	87370332	Zo_SB_chr02B_1316	chr02B	76820255	76823500	0.004	0.0123	0.0041	0.0108
6	Zo_SA_chr02A_1336	chr02A	87399952	87404206	Zo_SB_chr02B_1317	chr02B	76856120	76861215	0.0325	0.058	0.0339	0.0511
6	Zo_SA_chr02A_1337	chr02A	87416636	87427536	Zo_SB_chr02B_1318	chr02B	76863718	76874237	0.0084	0.0353	0.0092	0.0268
6	Zo_SA_chr02A_1339	chr02A	87431776	87472657	Zo_SB_chr02B_1320	chr02B	76885721	76922265	0.0045	0.0166	0.0047	0.0149
6	Zo_SA_chr02A_1340	chr02A	87698310	87714476	Zo_SB_chr02B_1321	chr02B	77084105	77112432	7e-04	0.0162	7e-04	0.015
6	Zo_SA_chr02A_1341	chr02A	87716819	87719128	Zo_SB_chr02B_1322	chr02B	77114554	77117365	0.0046	0.0242	0.0048	0.0217
6	Zo_SA_chr02A_1342	chr02A	87721913	87722614	Zo_SB_chr02B_1323	chr02B	77118744	77120481	0.0115	0.01	0.0116	0.0096
6	Zo_SA_chr02A_1344	chr02A	87728789	87734018	Zo_SB_chr02B_1324	chr02B	77133561	77141548	0.0085	0.0114	0.0088	0.0104
6	Zo_SA_chr02A_1345	chr02A	87763912	87766701	Zo_SB_chr02B_1325	chr02B	77172615	77175404	0.0051	0.0157	0.0057	0.012
6	Zo_SA_chr02A_1346	chr02A	87933089	87935917	Zo_SB_chr02B_1329	chr02B	77504139	77506967	0.0084	0.0354	0.0088	0.0307
6	Zo_SA_chr02A_1348	chr02A	88329541	88329828	Zo_SB_chr02B_1331	chr02B	77775917	77778691	0.0046	0	0.0049	0
6	Zo_SA_chr02A_134	chr02A	2684150	2688317	Zo_SB_chr02B_125	chr02B	2441500	2446227	0.0095	0.0181	0.0098	0.0166
6	Zo_SA_chr02A_1353	chr02A	88873118	88876996	Zo_SB_chr02B_1340	chr02B	78362628	78367920	0.0162	0.0218	0.0164	0.0212
6	Zo_SA_chr02A_1355	chr02A	88971997	88974385	Zo_SB_chr02B_1341	chr02B	78408148	78408849	0.0143	0.0211	0.0132	0.0281
6	Zo_SA_chr02A_1357	chr02A	89148919	89149699	Zo_SB_chr02B_1342	chr02B	78544736	78545468	0.0039	0.0111	0.004	0.0105
6	Zo_SA_chr02A_1358	chr02A	89180387	89188966	Zo_SB_chr02B_1343	chr02B	78549281	78557697	0	0.0207	0	0.017
6	Zo_SA_chr02A_1359	chr02A	89243236	89244390	Zo_SB_chr02B_1344	chr02B	78597345	78598499	0.0012	0.0068	0.0012	0.0059
6	Zo_SA_chr02A_135	chr02A	2691103	2693576	Zo_SB_chr02B_126	chr02B	2447236	2449929	0.0626	0.0847	0.067	0.0703
6	Zo_SA_chr02A_1361	chr02A	89390227	89391360	Zo_SB_chr02B_1345	chr02B	78760506	78761639	0.0108	0.0209	0.0112	0.0188
6	Zo_SA_chr02A_1362	chr02A	89396698	89400065	Zo_SB_chr02B_1346	chr02B	78995732	78996568	0.0276	0.0756	0.027	0.0818
6	Zo_SA_chr02A_1366	chr02A	89442484	89444576	Zo_SB_chr02B_1348	chr02B	79227160	79233513	0.0182	0.0464	0.0202	0.036
6	Zo_SA_chr02A_1367	chr02A	89458982	89473001	Zo_SB_chr02B_1349	chr02B	79257070	79271303	0.0102	0.0229	0.0105	0.0208
6	Zo_SA_chr02A_1368	chr02A	89484640	89488802	Zo_SB_chr02B_1350	chr02B	79283619	79288022	0.0085	0.0251	0.0089	0.0223
6	Zo_SA_chr02A_136	chr02A	2712004	2714947	Zo_SB_chr02B_127	chr02B	2462247	2465055	0.0058	0.0306	0.0052	0.0472
6	Zo_SA_chr02A_1370	chr02A	89563428	89566129	Zo_SB_chr02B_1352	chr02B	79365662	79368362	0.013	0.0303	0.0123	0.0366
6	Zo_SA_chr02A_1371	chr02A	89592135	89592398	Zo_SB_chr02B_1353	chr02B	79400969	79401232	0.005	0.0677	0.0055	0.053
6	Zo_SA_chr02A_1372	chr02A	89594278	89595288	Zo_SB_chr02B_1354	chr02B	79403079	79404089	0.0094	0.0273	0.008	0.0576
6	Zo_SA_chr02A_1373	chr02A	89595747	89601141	Zo_SB_chr02B_1355	chr02B	79404544	79408926	0.0149	0.0448	0.0149	0.0442
6	Zo_SA_chr02A_1374	chr02A	89601807	89603885	Zo_SB_chr02B_1356	chr02B	79409412	79411697	0.0048	0.0148	0.0051	0.0124
6	Zo_SA_chr02A_1375	chr02A	89607466	89613328	Zo_SB_chr02B_1357	chr02B	79414013	79416706	0.0042	0.0168	0.0043	0.0148
6	Zo_SA_chr02A_1376	chr02A	89613197	89615158	Zo_SB_chr02B_1358	chr02B	79424458	79430148	0.008	0.0783	0.0078	0.091
6	Zo_SA_chr02A_1377	chr02A	89644408	89646793	Zo_SB_chr02B_1359	chr02B	79429206	79431779	0.0052	0.0277	0.0057	0.0221
6	Zo_SA_chr02A_1378	chr02A	89647035	89651667	Zo_SB_chr02B_1360	chr02B	79432027	79435954	0.0152	0.0801	0.0155	0.0746
6	Zo_SA_chr02A_1379	chr02A	89651680	89652416	Zo_SB_chr02B_1361	chr02B	79436060	79437389	0.0141	0.0319	0.0133	0.04
6	Zo_SA_chr02A_137	chr02A	2715295	2717877	Zo_SB_chr02B_128	chr02B	2465314	2467845	0.0057	0.0126	0.0056	0.0135
6	Zo_SA_chr02A_1380	chr02A	89652812	89655198	Zo_SB_chr02B_1362	chr02B	79437560	79490351	0.0068	0.0418	0.006	0.0699
6	Zo_SA_chr02A_1381	chr02A	89654026	89654448	Zo_SB_chr02B_1363	chr02B	79438750	79439196	0.0032	0.037	0.0032	0.0402
6	Zo_SA_chr02A_1382	chr02A	89677186	89678055	Zo_SB_chr02B_1364	chr02B	79492371	79493240	0	0.0055	0	0.004
6	Zo_SA_chr02A_1383	chr02A	89678688	89679911	Zo_SB_chr02B_1365	chr02B	79493873	79495096	0.0131	0.0312	0.0131	0.031
6	Zo_SA_chr02A_1384	chr02A	89680792	89683494	Zo_SB_chr02B_1366	chr02B	79496008	79498722	0.0028	0.0149	0.003	0.0121
6	Zo_SA_chr02A_1385	chr02A	89700335	89703041	Zo_SB_chr02B_1367	chr02B	79503293	79506115	0.0034	0.0155	0.0033	0.0172
6	Zo_SA_chr02A_1386	chr02A	89711153	89719318	Zo_SB_chr02B_1368	chr02B	79512644	79519690	0.0058	0.0088	0.0058	0.0087
6	Zo_SA_chr02A_1387	chr02A	89793621	89795898	Zo_SB_chr02B_1369	chr02B	79554054	79556540	0.0026	0.0265	0.0025	0.0289
6	Zo_SA_chr02A_1388	chr02A	89797267	89798297	Zo_SB_chr02B_1370	chr02B	79557925	79558943	0.0058	0.0619	0.0059	0.0585
6	Zo_SA_chr02A_1389	chr02A	89803138	89805522	Zo_SB_chr02B_1371	chr02B	79595381	79597765	0.0028	0.0269	0.0031	0.0203
6	Zo_SA_chr02A_138	chr02A	2718107	2725519	Zo_SB_chr02B_129	chr02B	2468123	2475567	0.0073	0.0339	0.0079	0.0262
6	Zo_SA_chr02A_1390	chr02A	89805820	89808156	Zo_SB_chr02B_1372	chr02B	79598064	79600390	0.0067	0.0253	0.0062	0.0342
6	Zo_SA_chr02A_1391	chr02A	89825552	89829479	Zo_SB_chr02B_1373	chr02B	79634979	79638935	0.0012	0.0285	0.0013	0.0252
6	Zo_SA_chr02A_1392	chr02A	89827701	89830484	Zo_SB_chr02B_1374	chr02B	79637147	79639941	0.0047	0.0282	0.0041	0.0516
6	Zo_SA_chr02A_1393	chr02A	89835565	89840572	Zo_SB_chr02B_1375	chr02B	79644427	79647679	0.0123	0.0208	0.0132	0.0171
6	Zo_SA_chr02A_1397	chr02A	90324298	90325400	Zo_SB_chr02B_1381	chr02B	80122729	80123942	0.0133	0.048	0.0128	0.055
6	Zo_SA_chr02A_1398	chr02A	90478498	90481609	Zo_SB_chr02B_1382	chr02B	80252021	80253519	0.0017	0.0282	0.0016	0.0348
6	Zo_SA_chr02A_139	chr02A	2727156	2735956	Zo_SB_chr02B_130	chr02B	2477039	2485096	0.0272	0.044	0.0277	0.042
6	Zo_SA_chr02A_1400	chr02A	90590568	90591908	Zo_SB_chr02B_1385	chr02B	80338664	80339990	0.0043	0.0182	0.0045	0.016
6	Zo_SA_chr02A_1402	chr02A	90694199	90696580	Zo_SB_chr02B_1386	chr02B	80438324	80460426	0.0059	0.0322	0.0064	0.0265
6	Zo_SA_chr02A_1403	chr02A	90698993	90707902	Zo_SB_chr02B_1388	chr02B	80464638	80473524	0.0028	0.0226	0.0027	0.0232
6	Zo_SA_chr02A_1404	chr02A	90732224	90732538	Zo_SB_chr02B_1389	chr02B	80499027	80499341	0	0.0698	0	0.1212
6	Zo_SA_chr02A_1405	chr02A	90733116	90739952	Zo_SB_chr02B_1390	chr02B	80500099	80506680	0.009	0.0235	0.0097	0.0192
6	Zo_SA_chr02A_1406	chr02A	90782869	90789833	Zo_SB_chr02B_1391	chr02B	80558687	80565898	0.0123	0.0367	0.013	0.0319
6	Zo_SA_chr02A_1409	chr02A	90933439	90936025	Zo_SB_chr02B_1393	chr02B	80713814	80716416	0.0048	0.027	0.005	0.0241
6	Zo_SA_chr02A_140	chr02A	2736354	2741066	Zo_SB_chr02B_131	chr02B	2485494	2490170	0.0054	0.0098	0.006	0.007
6	Zo_SA_chr02A_1410	chr02A	90975829	90978651	Zo_SB_chr02B_1394	chr02B	80752129	80755152	0.0457	0.0607	0.0473	0.0555
6	Zo_SA_chr02A_1411	chr02A	90991429	90994902	Zo_SB_chr02B_1395	chr02B	80770556	80777243	0.0018	0.0157	0.0017	0.0171
6	Zo_SA_chr02A_1412	chr02A	90994838	90998159	Zo_SB_chr02B_1396	chr02B	80777179	80780503	0	0.0205	0	0.0183
6	Zo_SA_chr02A_1413	chr02A	91134508	91173499	Zo_SB_chr02B_1399	chr02B	80910951	80913592	0.0026	0.0268	0.0027	0.0236
6	Zo_SA_chr02A_1414	chr02A	91185366	91190478	Zo_SB_chr02B_1400	chr02B	80932156	80945480	0.0166	0.0357	0.0169	0.0333
6	Zo_SA_chr02A_1416	chr02A	91199030	91212014	Zo_SB_chr02B_1401	chr02B	80948297	80952550	0	0.0071	0	0.0061
6	Zo_SA_chr02A_1417	chr02A	91213540	91231219	Zo_SB_chr02B_1402	chr02B	80953547	80970827	0.0075	0.0058	0.0076	0.0055
6	Zo_SA_chr02A_1418	chr02A	91231833	91233716	Zo_SB_chr02B_1403	chr02B	80971443	80973279	0.0086	0.0157	0.0083	0.0178
6	Zo_SA_chr02A_1421	chr02A	91352139	91353344	Zo_SB_chr02B_1411	chr02B	81312139	81313345	0.0144	0.023	0.0144	0.0232
6	Zo_SA_chr02A_1422	chr02A	91536391	91564876	Zo_SB_chr02B_1414	chr02B	81549567	81550673	0.0552	0.0615	0.0523	0.0727
6	Zo_SA_chr02A_1423	chr02A	91612902	91615722	Zo_SB_chr02B_1415	chr02B	81575942	81578780	0.0055	0.0387	0.0057	0.0356
6	Zo_SA_chr02A_1424	chr02A	91615778	91618324	Zo_SB_chr02B_1416	chr02B	81578836	81581423	0.0075	0.0183	0.0081	0.0147
6	Zo_SA_chr02A_1425	chr02A	91620025	91629617	Zo_SB_chr02B_1417	chr02B	81581938	81586425	0.0025	0.0213	0.0024	0.0234
6	Zo_SA_chr02A_1427	chr02A	91671522	91672116	Zo_SB_chr02B_1418	chr02B	81610669	81615294	0.0058	0	0.0062	0
6	Zo_SA_chr02A_1428	chr02A	91678426	91680270	Zo_SB_chr02B_1419	chr02B	81617754	81619598	0.005	0.0212	0.0052	0.0183
6	Zo_SA_chr02A_1429	chr02A	91698193	91700640	Zo_SB_chr02B_1420	chr02B	81644012	81646024	0.0053	0.0317	0.0056	0.0271
6	Zo_SA_chr02A_142	chr02A	2745323	2746306	Zo_SB_chr02B_132	chr02B	2491455	2492933	0.0099	0.0145	0.0096	0.016
6	Zo_SA_chr02A_1430	chr02A	91700918	91703701	Zo_SB_chr02B_1421	chr02B	81646732	81649570	0.0395	0.0401	0.0415	0.0349
6	Zo_SA_chr02A_1431	chr02A	91725368	91727245	Zo_SB_chr02B_1423	chr02B	81660356	81662251	0.0067	0.037	0.0061	0.0555
6	Zo_SA_chr02A_1432	chr02A	91743727	91745399	Zo_SB_chr02B_1424	chr02B	81672530	81674229	0.0149	0.0644	0.0157	0.0562
6	Zo_SA_chr02A_1433	chr02A	91746244	91747007	Zo_SB_chr02B_1425	chr02B	81675072	81675832	0.0203	0.024	0.0209	0.0223
6	Zo_SA_chr02A_1434	chr02A	91749597	91751856	Zo_SB_chr02B_1426	chr02B	81678452	81687037	0.0444	0.0599	0.0454	0.0567
6	Zo_SA_chr02A_1435	chr02A	91789232	91790761	Zo_SB_chr02B_1427	chr02B	81718902	81720383	0.0125	0.0276	0.014	0.021
6	Zo_SA_chr02A_1436	chr02A	91896153	91900290	Zo_SB_chr02B_1429	chr02B	81773694	81777832	0.005	0.0162	0.005	0.0158
6	Zo_SA_chr02A_1438	chr02A	92094536	92095836	Zo_SB_chr02B_1432	chr02B	82175772	82177071	0.0151	0.0213	0.0161	0.0177
6	Zo_SA_chr02A_1439	chr02A	92138819	92139928	Zo_SB_chr02B_1433	chr02B	82204352	82205443	0.0137	0.022	0.0127	0.0284
6	Zo_SA_chr02A_143	chr02A	2746974	2748954	Zo_SB_chr02B_133	chr02B	2493316	2495496	0.0156	0.0261	0.0159	0.0243
6	Zo_SA_chr02A_1440	chr02A	92142333	92148487	Zo_SB_chr02B_1434	chr02B	82212224	82214236	0.0026	0.0427	0.0028	0.0348
6	Zo_SA_chr02A_1441	chr02A	92150465	92156196	Zo_SB_chr02B_1435	chr02B	82216166	82221965	0.0048	0.0282	0.0052	0.0231
6	Zo_SA_chr02A_1444	chr02A	92279918	92280956	Zo_SB_chr02B_1438	chr02B	82292661	82293356	0.015	0.0085	0.0142	0.0113
6	Zo_SA_chr02A_1445	chr02A	92281606	92283860	Zo_SB_chr02B_1439	chr02B	82294034	82296345	0.0096	0.0373	0.0098	0.0354
6	Zo_SA_chr02A_1446	chr02A	92349511	92359855	Zo_SB_chr02B_1440	chr02B	82322271	82332419	0.004	0.02	0.004	0.0197
6	Zo_SA_chr02A_1448	chr02A	92414170	92417406	Zo_SB_chr02B_1442	chr02B	82363603	82365454	0	0.0176	0	0.0342
6	Zo_SA_chr02A_1449	chr02A	92441290	92448841	Zo_SB_chr02B_1443	chr02B	82376607	82384105	0.0019	0.0236	0.0019	0.0221
6	Zo_SA_chr02A_1451	chr02A	92529064	92531037	Zo_SB_chr02B_1444	chr02B	82432947	82434922	0.0059	0.0242	0.0055	0.0302
6	Zo_SA_chr02A_1452	chr02A	92563290	92565528	Zo_SB_chr02B_1445	chr02B	82463527	82465531	0.0061	0.0107	0.0065	0.0093
6	Zo_SA_chr02A_1453	chr02A	92600834	92602930	Zo_SB_chr02B_1446	chr02B	82491209	82493611	0.0061	0.029	0.0063	0.0268
6	Zo_SA_chr02A_1454	chr02A	92603328	92606283	Zo_SB_chr02B_1447	chr02B	82494010	82496967	0.0538	0.0549	0.0529	0.0579
6	Zo_SA_chr02A_1455	chr02A	92834334	92842166	Zo_SB_chr02B_1448	chr02B	82594460	82602368	0.0035	0.0389	0.0037	0.0341
6	Zo_SA_chr02A_1458	chr02A	92958569	92964265	Zo_SB_chr02B_1449	chr02B	82702125	82707903	0.0011	0.0202	0.0012	0.0153
6	Zo_SA_chr02A_1459	chr02A	92966718	92970257	Zo_SB_chr02B_1450	chr02B	82710149	82713658	0	0.0112	0	0.0083
6	Zo_SA_chr02A_145	chr02A	2814208	2814657	Zo_SB_chr02B_135	chr02B	2539507	2539956	0.006	0.0269	0.0055	0.0384
6	Zo_SA_chr02A_1460	chr02A	92970452	92981084	Zo_SB_chr02B_1451	chr02B	82713852	82725003	0.0459	0.0961	0.0451	0.1029
6	Zo_SA_chr02A_1461	chr02A	92981166	92984625	Zo_SB_chr02B_1452	chr02B	82724577	82728048	0.0033	0.0259	0.0035	0.0209
6	Zo_SA_chr02A_1462	chr02A	93219800	93224511	Zo_SB_chr02B_1453	chr02B	82790582	82796276	0.012	0.0304	0.0112	0.0396
6	Zo_SA_chr02A_1465	chr02A	93295315	93299037	Zo_SB_chr02B_1455	chr02B	82865612	82868995	0.0603	0.0961	0.0613	0.0918
6	Zo_SA_chr02A_1466	chr02A	93345864	93346975	Zo_SB_chr02B_1456	chr02B	82902136	82902879	0.0128	0.0322	0.0117	0.0455
6	Zo_SA_chr02A_1468	chr02A	93439414	93441287	Zo_SB_chr02B_1458	chr02B	82917909	82919847	0.0028	0.0194	0.0031	0.0141
6	Zo_SA_chr02A_1469	chr02A	93443103	93447007	Zo_SB_chr02B_1459	chr02B	82922033	82925929	0.0085	0.0115	0.0092	0.0093
6	Zo_SA_chr02A_1470	chr02A	93448243	93454461	Zo_SB_chr02B_1460	chr02B	82927085	82933260	0.0027	0.0129	0.0027	0.0131
6	Zo_SA_chr02A_1471	chr02A	93456181	93459561	Zo_SB_chr02B_1461	chr02B	82936083	82939401	0.0081	0.0269	0.0087	0.0221
6	Zo_SA_chr02A_1473	chr02A	93480477	93486302	Zo_SB_chr02B_1463	chr02B	82959728	82965884	0.0043	0.0235	0.0045	0.0198
6	Zo_SA_chr02A_1474	chr02A	93486892	93498439	Zo_SB_chr02B_1464	chr02B	82966359	82978163	0.0081	0.0292	0.008	0.0303
6	Zo_SA_chr02A_1476	chr02A	93560784	93569350	Zo_SB_chr02B_1465	chr02B	83017448	83026101	0.064	0.0964	0.0679	0.0813
6	Zo_SA_chr02A_1477	chr02A	93569828	93587344	Zo_SB_chr02B_1466	chr02B	83026599	83044118	0.0106	0.0189	0.0111	0.0165
6	Zo_SA_chr02A_1478	chr02A	93584682	93587344	Zo_SB_chr02B_1467	chr02B	83041475	83044118	0.0076	0.0172	0.0077	0.0163
6	Zo_SA_chr02A_147	chr02A	2955744	2958255	Zo_SB_chr02B_138	chr02B	2590985	2592675	0.0616	0.0858	0.0619	0.0848
6	Zo_SA_chr02A_1481	chr02A	93710204	93718939	Zo_SB_chr02B_1471	chr02B	83194014	83202940	0.0024	0.0544	0.0025	0.0467
6	Zo_SA_chr02A_1484	chr02A	93732749	93735923	Zo_SB_chr02B_1473	chr02B	83241978	83245108	0.0028	0.0289	0.003	0.0248
6	Zo_SA_chr02A_1485	chr02A	93741252	93745214	Zo_SB_chr02B_1474	chr02B	83251508	83255477	0.0601	0.0861	0.0604	0.0852
6	Zo_SA_chr02A_1486	chr02A	93745934	93750224	Zo_SB_chr02B_1475	chr02B	83256198	83260725	0.0076	0.0219	0.0074	0.0242
6	Zo_SA_chr02A_1487	chr02A	93768940	93772490	Zo_SB_chr02B_1476	chr02B	83291520	83294944	0	0.0392	0	0.0459
6	Zo_SA_chr02A_1488	chr02A	93807102	93813661	Zo_SB_chr02B_1477	chr02B	83326487	83332641	0.0076	0.0229	0.0083	0.0183
6	Zo_SA_chr02A_148	chr02A	3039715	3041674	Zo_SB_chr02B_139	chr02B	2641292	2643249	0.0059	0.0159	0.0051	0.0298
6	Zo_SA_chr02A_1492	chr02A	94195983	94210573	Zo_SB_chr02B_1479	chr02B	83501258	83519687	0.0189	0.0325	0.0193	0.0303
6	Zo_SA_chr02A_1493	chr02A	94214736	94217868	Zo_SB_chr02B_1480	chr02B	83523856	83532467	0.0123	0.0215	0.012	0.0233
6	Zo_SA_chr02A_1495	chr02A	94267472	94270769	Zo_SB_chr02B_1481	chr02B	83557049	83558362	0.002	0.0343	0.002	0.0312
6	Zo_SA_chr02A_1497	chr02A	94283547	94287039	Zo_SB_chr02B_1484	chr02B	83590805	83594298	0.0038	0.0226	0.0039	0.0201
6	Zo_SA_chr02A_1499	chr02A	94380687	94393282	Zo_SB_chr02B_1486	chr02B	83637018	83649469	0.0057	0.012	0.0064	0.0092
6	Zo_SA_chr02A_149	chr02A	3136632	3140412	Zo_SB_chr02B_143	chr02B	2735160	2746622	0.0039	0.0244	0.0043	0.0197
6	Zo_SA_chr02A_1500	chr02A	94476238	94478628	Zo_SB_chr02B_1487	chr02B	83744070	83746460	0.0033	0.0226	0.0033	0.0211
6	Zo_SA_chr02A_1501	chr02A	94478752	94482640	Zo_SB_chr02B_1488	chr02B	83746584	83750535	0	0.0293	0	0.024
6	Zo_SA_chr02A_1502	chr02A	94483423	94487083	Zo_SB_chr02B_1489	chr02B	83751288	83769944	0.0131	0.0269	0.0137	0.0236
6	Zo_SA_chr02A_1503	chr02A	94487635	94502590	Zo_SB_chr02B_1490	chr02B	83770549	83778171	0.0223	0.0398	0.0233	0.0353
6	Zo_SA_chr02A_1505	chr02A	94523902	94529889	Zo_SB_chr02B_1491	chr02B	83779193	83796176	0.0104	0.0379	0.0111	0.0319
6	Zo_SA_chr02A_1507	chr02A	94828976	94835969	Zo_SB_chr02B_1493	chr02B	83909237	83916790	0.0064	0.0249	0.007	0.02
6	Zo_SA_chr02A_1508	chr02A	94833852	94836187	Zo_SB_chr02B_1494	chr02B	83914161	83916821	0.023	0.0448	0.022	0.0525
6	Zo_SA_chr02A_1509	chr02A	94852814	94861784	Zo_SB_chr02B_1495	chr02B	83918081	83926682	0.0082	0.0283	0.0087	0.0242
